Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
363,Chip Manufacturer (B),IBM,SP2/402,United States,1997,402,69.33,106.93,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Electronics,N/A,N/A,North America,Americas
364,KT Freetel,Sun Microsystems,HPC 10000 400 MHz Cluster,"Korea, South",1999,110,68.77,88,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,Eastern Asia,Asia
365,BASF,IBM,SP PC604e 332 MHz,Germany,1999,162,68.5,107.56,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe
366,Dregis (Dresdner global IT services),IBM,SP PC604e 332 MHz,Germany,2000,162,68.5,107.56,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Western Europe,Europe
367,Centre Informatique National (CINES),IBM,SP P2SC 120 MHz,France,1999,207,67.8,99.36,0,0,Power,POWER2 SC,120,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
368,C4 / Centre Europeo del Parallelismo de Barcelona,IBM,SP Power3 375 MHz,Spain,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
369,CINECA,IBM,SP Power3 375 MHz,Italy,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
370,Caltech,IBM,SP Power3 375 MHz,United States,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
371,Dassault Aviation,IBM,SP Power3 375 MHz,France,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Aerospace,SP Switch,SP Switch,Western Europe,Europe
372,Ensign Geophysics,IBM,SP Power3 375 MHz,United Kingdom,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Geophysics,SP Switch,SP Switch,Northern Europe,Europe
373,IBM,IBM,SP Power3 375 MHz,United States,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Vendor,Not Specified,SP Switch,SP Switch,North America,Americas
374,Indiana University,IBM,SP Power3 375 MHz,United States,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
375,Manufacturing Company,IBM,SP Power3 375 MHz,Japan,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Manufacturing,SP Switch,SP Switch,Eastern Asia,Asia
376,Manufacturing Company,IBM,SP Power3 375 MHz,Japan,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Manufacturing,SP Switch,SP Switch,Eastern Asia,Asia
377,National Cancer Institute,IBM,SP Power3 375 MHz,United States,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
378,Norwest Financial Services,IBM,SP Power3 375 MHz,United States,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
379,PSA Peugeot Citroen,IBM,SP Power3 375 MHz,France,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Automotive,SP Switch,SP Switch,Western Europe,Europe
380,Philip Morris,IBM,SP Power3 375 MHz,United States,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
381,Science Applications International Corporation (SAIC),IBM,SP Power3 375 MHz,United States,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
382,Volvo,IBM,SP Power3 375 MHz,Sweden,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Automotive,SP Switch,SP Switch,Northern Europe,Europe
383,Western Geophysical,IBM,SP Power3 375 MHz,United States,2000,64,67.78,96,76000,10400,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Geophysics,SP Switch,SP Switch,North America,Americas
384,SOGEI,IBM,SP PC604e 332 MHz,Italy,1998,160,67.7,106.24,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Government,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
385,Telecom Italia,IBM,SP PC604e 332 MHz,Italy,1998,160,67.7,106.24,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Southern Europe,Europe
386,Government,Cray Inc.,T3E900,United States,1998,108,67.6,97.2,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
387,Telecommunication Company,Sun Microsystems,HPC 10000 333 MHz Cluster,Japan,2000,128,66.93,85.24,57120,10080,Sparc,UltraSPARC II,333.3,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,Eastern Asia,Asia
388,Government,IBM,SP PC604e 332 MHz,France,1999,158,66.8,104.91,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Classified,Not Specified,SP Switch,SP Switch,Western Europe,Europe
389,NASA/Ames Research Center/NAS,SGI,ORIGIN 2000 250 MHz - Eth-Cluster,United States,2000,192,66.7,96,0,0,MIPS,MIPS R10000,250,SGI Origin,IRIX,Constellations,Research,Aerospace,Ethernet,Ethernet,North America,Americas
390,University of Arizona,SGI,ORIGIN 2000 400 MHz,United States,2000,104,66.6,83.2,0,0,MIPS,MIPS R12000,400,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
391,Federal Express,IBM,SP PC604e 332 MHz,United States,1999,156,66,103.58,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas
392,TRW,IBM,SP PC604e 332 MHz,United States,1999,156,66,103.58,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Automotive,SP Switch,SP Switch,North America,Americas
393,Monsanto,Sun Microsystems,HPC 420 450 MHz Cluster,United States,2000,96,65.8,86.4,0,0,Sparc,Sparc,450.5,NOW - Sun,Solaris,Cluster,Industry,Biology,N/A,N/A,North America,Americas
394,Monsanto,Sun Microsystems,HPC 450 400 MHz Cluster,United States,2000,96,65.8,76.8,0,0,Sparc,Sparc,200,NOW - Sun,Solaris,Cluster,Industry,Biology,N/A,N/A,North America,Americas
395,KTH - Royal Institute of Technology,IBM,SP P2SC 160 MHz,Sweden,1998,146,64.8,93.44,0,0,Power,POWER2 SC,160,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
396,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,Brazil,2000,104,64.73,83.2,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,South America,Americas
397,Real World Computing (RWCP)/Tsukuba Research Center,Self-made,SCore II/PIII 800 MHz,Japan,2000,132,64.7,105.6,58000,8000,Intel IA-32,Intel IA-32 Pentium 3,800,NOW - Intel Pentium,Linux,Cluster,Research,Not Specified,Fast Ethernet,Fast Ethernet,Eastern Asia,Asia
398,Centre Informatique National (CINES),SGI,ORIGIN 3000 400 MHz,France,2000,96,64.2,76.8,0,0,MIPS,MIPS R12000,400,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
399,DaimlerChrysler,Hewlett-Packard,N4000 440 MHz/HyperPlex,United States,2000,96,63.8,168.96,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,North America,Americas
400,University of Kentucky,Hewlett-Packard,N4000 440 MHz/HyperPlex,United States,2000,96,63.8,168.96,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Academic,Not Specified,Myrinet,HyperPlex,North America,Americas
401,VW (Volkswagen AG),Hewlett-Packard,N4000 440 MHz/HyperPlex,Germany,2000,96,63.8,168.96,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Western Europe,Europe
402,Los Alamos National Laboratory,Hewlett-Packard,AlphaServer SC ES40/EV67,United States,2000,64,63.8,85.33,53000,9000,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
403,Oak Ridge National Laboratory,Hewlett-Packard,AlphaServer SC ES40/EV67,United States,2000,64,63.8,85.33,53000,9000,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
404,Wright-Patterson Air Force Base/DoD ASC,Hewlett-Packard,AlphaServer SC ES40/EV67,United States,2000,64,63.8,85.33,53000,9000,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
405,Canadian National Defense,IBM,SP Power3 375 MHz,Canada,2000,60,63.6,90,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Classified,Not Specified,SP Switch,SP Switch,North America,Americas
406,Osaka University - Research Center for Nuclear Physics,IBM,SP Power3 375 MHz,Japan,2000,60,63.6,90,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
407,Pioneer-Standard Electronics,IBM,SP Power3 375 MHz,United States,2000,60,63.6,90,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
408,Soccer Lottery,IBM,SP Power3 375 MHz,Japan,2000,60,63.6,90,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Government,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
409,Sandia National Laboratories,SGI,ORIGIN 2000,United States,1997,208,63.1,81.12,0,0,MIPS,MIPS R10000,195,SGI Origin,IRIX,Constellations,Research,Not Specified,Crossbar,Hypercube,North America,Americas
410,Deutsche Telekom AG,IBM,SP Power3 200 MHz,Germany,1999,104,62.9,83.2,0,0,Power,POWER3,200,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe
411,Axone,IBM,SP PC604e 332 MHz,France,2000,148,62.6,98.27,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Western Europe,Europe
412,Bank of America,IBM,SP PC604e 332 MHz,United States,1999,148,62.6,98.27,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
413,Sony Data,IBM,SP PC604e 332 MHz,United Kingdom,1999,148,62.6,98.27,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
414,NCSA,Self-made,NT Supercluster,United States,1999,256,62.59,140.8,122500,20500,Intel IA-32,Intel IA-32 Pentium 3,550.1,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
415,Internet,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,110,62.27,88,0,0,Sparc,Sparc,200,NOW - Sun,Solaris,Cluster,Industry,WWW,N/A,N/A,North America,Americas
416,Boeing,SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Industry,Aerospace,Crossbar,Hypercube,North America,Americas
417,CSC (Center for Scientific Computing),SGI,ORIGIN 2000 300 MHz,Finland,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
418,DaimlerChrysler,SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Industry,Automotive,Crossbar,Hypercube,North America,Americas
419,DaimlerChrysler,SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Industry,Automotive,Crossbar,Hypercube,North America,Americas
420,Fleet Numerical Meteorology and Oceanography Center,SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Research,Weather and Climate Research,Crossbar,Hypercube,North America,Americas
421,Ford Motor Company,SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Industry,Automotive,Crossbar,Hypercube,North America,Americas
422,NASA/ Jet Propulsion Laboratory,SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
423,Princeton University,SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
424,"Tohoku University, Institute of Fluid Science",SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
425,US Army Research Laboratory (ARL),SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
426,US Army Research Laboratory (ARL),SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
427,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
428,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
429,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
430,Amazon,Hewlett-Packard,V2600/HyperPlex,United States,2000,64,62,140.8,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,North America,Americas
431,Ahold,IBM,SP Power3 375 MHz 16 way,United States,2000,56,62,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas
432,Atraxis AG,IBM,SP PC604e 332 MHz,Switzerland,2000,146,61.8,96.94,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Transportation,SP Switch,SP Switch,Western Europe,Europe
433,NEC Fuchu Plant,NEC,SX-4/32,Japan,1995,32,61.7,64,20480,1688,NEC,NEC,250,NEC Vector,EWS-UX/V,SMP,Vendor,Benchmarking,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
434,Pitney Bowes,IBM,SP Power3 375 MHz,United States,2000,58,61.5,87,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
435,Institute of Physical and Chemical Res. (RIKEN),Hewlett-Packard,Alphleet Cluster,Japan,1999,140,61.3,140,56000,22000,Alpha,Alpha EV6,500,NOW - Alpha,N/A,Cluster,Research,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
436,APAC Hong Kong (EHU),IBM,SP PC604e 332 MHz,Netherlands,1999,144,60.9,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Western Europe,Europe
437,EVE Bank,IBM,SP PC604e 332 MHz,Switzerland,1999,144,60.9,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Western Europe,Europe
438,France Telecom,IBM,SP PC604e 332 MHz,France,2000,144,60.9,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe
439,Merck,IBM,SP PC604e 332 MHz,Germany,1999,144,60.9,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Pharmaceutics,SP Switch,SP Switch,Western Europe,Europe
440,Rabobank NED,IBM,SP PC604e 332 MHz,United States,2000,144,60.9,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
441,UBS AG,IBM,SP PC604e 332 MHz,Switzerland,1999,144,60.9,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Western Europe,Europe
442,German Aerospace Laboratory (DLR),NEC,SX-5/16Be,Germany,2000,16,60.7,64,0,0,NEC,NEC,250,NEC Vector,Super-UX,SMP,Research,Aerospace,Crossbar,Multi-stage crossbar,Western Europe,Europe
443,BellSouth,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,96,59.7,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,North America,Americas
444,Internet,Sun Microsystems,HPC 10000 400 MHz Cluster,Japan,2000,96,59.7,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,WWW,N/A,N/A,Eastern Asia,Asia
445,Japan Atomic Energy Research Institute,Fujitsu,VPP500/42,Japan,1994,42,59.6,67.2,0,0,Fujitsu,Fujitsu,100,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
446,National Aerospace Laboratory (NLR),NEC,SX-5/8B,Netherlands,1999,8,59.6,64,0,0,NEC,NEC,250,NEC Vector,Super-UX,SMP,Research,Aerospace,Crossbar,Multi-stage crossbar,Western Europe,Europe
447,Swiss Scientific Computing Center (CSCS),NEC,SX-5/8A,Switzerland,1999,8,59.6,64,0,0,NEC,NEC,250,NEC Vector,Super-UX,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Western Europe,Europe
448,Veritas DGC,NEC,SX-5/8B,United Kingdom,2000,8,59.6,64,0,0,NEC,NEC,250,NEC Vector,Super-UX,SMP,Industry,Geophysics,Crossbar,Multi-stage crossbar,Northern Europe,Europe
449,Bank of Boston,IBM,SP Power3 375 MHz,United States,2000,56,59.4,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
450,Finance Company,IBM,SP Power3 375 MHz,Canada,2000,56,59.4,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
451,First Union National Bank,IBM,SP Power3 375 MHz,United States,2000,56,59.4,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
452,Frito Lay,IBM,SP Power3 375 MHz,United States,2000,56,59.4,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
453,Manufacturing Company,IBM,SP Power3 375 MHz,Japan,2000,56,59.4,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Eastern Asia,Asia
454,Prudential Securities,IBM,SP Power3 375 MHz,United States,2000,56,59.4,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
455,United Healthcare,IBM,SP Power3 375 MHz,United States,2000,56,59.4,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas
456,University of Sherbrooke,IBM,SP Power3 375 MHz,Canada,2000,56,59.4,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
457,West Publishing,IBM,SP Power3 375 MHz,United States,2000,56,59.4,84,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
458,Atomic Weapons Establishment,IBM,SP PC604e 332 MHz,United Kingdom,1998,140,59.3,92.96,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Classified,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
459,Sears,IBM,SP PC604e 332 MHz,United States,1998,140,59.3,92.96,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas
460,Lunds Tekniska Hogskola,SGI,ORIGIN 2000 300 MHz,Sweden,1999,116,59.1,69.6,0,0,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
461,Deutsche Telekom AG,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,Western Europe,Europe
462,E-commerce,Sun Microsystems,HPC 10000 400 MHz Cluster,United Kingdom,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,WWW,N/A,N/A,Northern Europe,Europe
463,Finance Company,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Finance,N/A,N/A,North America,Americas
464,NIIFD,Sun Microsystems,HPC 10000 400 MHz Cluster,Hungary,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Academic,Not Specified,N/A,N/A,Eastern Europe,Europe
465,Oil Company,Sun Microsystems,HPC 10000 400 MHz Cluster,France,1999,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Not Specified,N/A,N/A,Western Europe,Europe
466,Pharmaceutical,Sun Microsystems,HPC 10000 400 MHz Cluster,United Kingdom,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Pharmaceutics,N/A,N/A,Northern Europe,Europe
467,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,Poland,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Not Specified,N/A,N/A,Eastern Europe,Europe
468,University of Queensland,Sun Microsystems,HPC 10000 400 MHz Cluster,Australia,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Academic,Not Specified,N/A,N/A,Australia and New Zealand,Oceania
469,Hitachi Mechanical Engineering Res. Lab.,Hitachi,SR2201/256,Japan,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150,Hitachi SR2xxx,HI-UX/MPP,MPP,Industry,Mechanics,Crossbar,Hyper crossbar,Eastern Asia,Asia
470,Real World Computing (RWCP),Hitachi,SR2201/256,Japan,1997,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150,Hitachi SR2xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Hyper crossbar,Eastern Asia,Asia
471,University of Cambridge,Hitachi,SR2201/256,United Kingdom,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150,Hitachi SR2xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Hyper crossbar,Northern Europe,Europe
472,"University of Tokyo/Human Genome Center, IMS",Hitachi,SR2201/256,Japan,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150,Hitachi SR2xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Hyper crossbar,Eastern Asia,Asia
473,Boston University,SGI,ORIGIN 2000,United States,1997,192,58.6,74.88,0,0,MIPS,MIPS R10000,195,SGI Origin,IRIX,Constellations,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
474,Lloyds TSB,IBM,SP PC604e 332 MHz,United Kingdom,2000,138,58.4,91.63,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Northern Europe,Europe
475,Geco-Prakla,IBM,SP Power3 200 MHz,United Kingdom,2000,96,58.3,76.8,0,0,Power,POWER3,200,IBM SP,AIX,MPP,Industry,Geophysics,SP Switch,SP Switch,Northern Europe,Europe
476,Volvo,IBM,SP Power3 200 MHz,Sweden,2000,96,58.3,76.8,0,0,Power,POWER3,200,IBM SP,AIX,MPP,Industry,Automotive,SP Switch,SP Switch,Northern Europe,Europe
477,AWI (Alfred Wegener Institut),Cray Inc.,T3E,Germany,1998,134,58.2,80.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
478,Japan Adv. Inst. of Science and Technology (JAIST),Cray Inc.,T3E,Japan,1997,134,58.2,80.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Eastern Asia,Asia
479,Technical University Delft (TUD),Cray Inc.,T3E,Netherlands,1997,134,58.2,80.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
480,Meteo-France,Fujitsu,VPP700/26E,France,1997,26,58,62.4,74880,5200,Fujitsu,Fujitsu,150,Fujitsu VPP,UXP/V,MPP,Research,Weather and Climate Research,Crossbar,Full distributed crossbar,Western Europe,Europe
481,AI Informatics GmbH (AII),IBM,SP PC604e 332 MHz,Austria,2000,136,57.6,90.3,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,Western Europe,Europe
482,Communications Company,IBM,SP PC604e 332 MHz,Japan,2000,136,57.6,90.3,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
483,France Telecom Mobile Services (FTMS),IBM,SP PC604e 332 MHz,France,2000,136,57.6,90.3,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Western Europe,Europe
484,Oracle Corporation,IBM,SP PC604e 332 MHz,United States,1999,136,57.6,90.3,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas
