Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
377,Yamaguchi University,NEC,SX-4/2C,Japan,1996,2,4.3,4,0,0,NEC,NEC,250,NEC Vector,EWS-UX/V,SMP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
378,University of Southampton,IBM,SP2/23,United Kingdom,1996,23,4.225,6.118,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,N/A,N/A,Northern Europe,Europe
379,Telecom Denmark (Danadata),IBM,SP2 77 MHz wide,Denmark,1996,18,4.15,5.54,0,0,Power,POWER2,77,IBM SP,AIX,MPP,Industry,Telecomm,N/A,N/A,Northern Europe,Europe
380,BASF,SGI,POWER CHALLENGE,Germany,1994,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Chemistry,N/A,N/A,Western Europe,Europe
381,BMW AG,SGI,POWER CHALLENGE,Germany,1994,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,N/A,N/A,Western Europe,Europe
382,General Motors,SGI,POWER CHALLENGE,United States,1995,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,N/A,N/A,North America,Americas
383,Government,SGI,POWER CHALLENGE,United States,1995,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,N/A,N/A,North America,Americas
384,Naval Research Laboratory (NRL),SGI,POWER CHALLENGE,United States,1995,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,N/A,N/A,North America,Americas
385,Universidad Autonoma Metropolitana,SGI,POWER CHALLENGE,Mexico,1994,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Central America,Americas
386,Vertex Pharmaceuticals,SGI,POWER CHALLENGE,United States,1995,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Pharmaceutics,N/A,N/A,North America,Americas
387,Colgate-Palmolive,IBM,SP2/22,United States,1996,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,N/A,N/A,North America,Americas
388,Dassault Aviation,IBM,SP2/22,France,1995,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Aerospace,N/A,N/A,Western Europe,Europe
389,Petro Canada,IBM,SP2/22,Canada,1995,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Geophysics,N/A,N/A,North America,Americas
390,Queensland Parallel Supercomputing Facility,IBM,SP2/22,Australia,1994,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,N/A,N/A,Australia and New Zealand,Oceania
391,Turbomeca Pau,IBM,SP2/22,France,1996,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Aerospace,N/A,N/A,Western Europe,Europe
392,Fuji Heavy,Fujitsu,VP2600/10,Japan,1990,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Industry,Heavy Industry,N/A,N/A,Eastern Asia,Asia
393,Japan Atomic Energy Research Institute,Fujitsu,VP2600/10,Japan,1991,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,N/A,N/A,Eastern Asia,Asia
394,Japan Atomic Energy Research Institute,Fujitsu,VP2600/10,Japan,1991,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,N/A,N/A,Eastern Asia,Asia
395,Kyoto University,Fujitsu,VP2600/10E,Japan,1995,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,N/A,N/A,Eastern Asia,Asia
396,Kyushu University,Fujitsu,VP2600/10,Japan,1992,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,N/A,N/A,Eastern Asia,Asia
397,Nagoya University,Fujitsu,VP2600/10,Japan,1991,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,N/A,N/A,Eastern Asia,Asia
398,National Aerospace Laboratory of Japan,Fujitsu,VP2600/10,Japan,1992,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,N/A,N/A,Eastern Asia,Asia
399,Reactor & Nuclear Fuel Development,Fujitsu,VP2600/10,Japan,1991,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,N/A,N/A,Eastern Asia,Asia
400,Reactor & Nuclear Fuel Development,Fujitsu,VP2600/10,Japan,1991,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,N/A,N/A,Eastern Asia,Asia
401,Taisei Construction,Fujitsu,VP2600/10,Japan,1992,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Industry,Construction,N/A,N/A,Eastern Asia,Asia
402,Universitaet Aachen/RWTH,Fujitsu,S600/20,Germany,1991,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,N/A,N/A,Western Europe,Europe
403,Universitaet Karlsruhe,Fujitsu,S600/20,Germany,1990,1,4,5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,N/A,N/A,Western Europe,Europe
404,Lawrence Livermore National Laboratory,Cray Inc.,Y-MP J932/22-4096,United States,1996,22,4,4.4,0,0,Cray,Cray,100,Cray Vector,UNICOS,SMP,Research,Not Specified,N/A,N/A,North America,Americas
405,CILEA,Hewlett-Packard,SPP1200/XA-32,Italy,1995,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120,HP Superdome,SPP-UX,MPP,Research,Not Specified,Proprietary,Ring,Southern Europe,Europe
406,Cyfronet,Hewlett-Packard,SPP1200/XA-32,Poland,1996,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Eastern Europe,Europe
407,Government,Hewlett-Packard,SPP1200/XA-32,United States,1995,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120,HP Superdome,SPP-UX,MPP,Classified,Not Specified,Proprietary,Ring,North America,Americas
408,Kansas State University,Hewlett-Packard,SPP1200/XA-32,United States,1996,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,North America,Americas
409,University of Kentucky,Hewlett-Packard,SPP1200/XA-32,United States,1995,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,North America,Americas
410,Cornell Theory Center,SGI,POWER CHALLENGEarray,United States,1995,16,3.924,5.76,15000,2200,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,N/A,N/A,North America,Americas
411,University of Minnesota/Supercomputing Institute,SGI,POWER CHALLENGEarray,United States,1995,16,3.924,5.76,15000,2200,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,N/A,N/A,North America,Americas
412,University of Utah,SGI,POWER CHALLENGEarray,United States,1996,16,3.924,5.76,15000,2200,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,N/A,N/A,North America,Americas
413,AltaVista,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,10,3.9,6,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Industry,WWW,Crossbar,Crossbar,North America,Americas
414,AltaVista,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,10,3.9,6,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Industry,WWW,Crossbar,Crossbar,North America,Americas
415,Defense Research Establishment,Hewlett-Packard,AlphaServer 8400 5/300,Canada,1996,10,3.9,6,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Research,Not Specified,Crossbar,Crossbar,North America,Americas
416,Genentech,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,10,3.9,6,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Industry,Pharmaceutics,Crossbar,Crossbar,North America,Americas
417,Holiday Inns International,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,10,3.9,6,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Industry,Database,Crossbar,Crossbar,North America,Americas
418,Burlington Northern,IBM,SP2/21,United States,1995,21,3.875,5.586,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,N/A,N/A,North America,Americas
419,First Data Resources,IBM,SP2/21,United States,1996,21,3.875,5.586,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,N/A,N/A,North America,Americas
420,Engineering Lab.,NEC,SX-4B/2,Japan,1996,2,3.87,3.6,0,0,NEC,NEC,225,NEC Vector,EWS-UX/V,SMP,Classified,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
421,Technical Engineering Molecular,NEC,SX-4B/2,Japan,1996,2,3.87,3.6,0,0,NEC,NEC,225,NEC Vector,EWS-UX/V,SMP,Industry,Chemistry,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
422,Technische Universitaet Magdeburg,Parsytec,GC PowerPlus/96,Germany,1995,96,3.865,7.68,19000,6500,Power,PowerPC 601,80,Parytec,PARIX,MPP,Academic,Not Specified,N/A,N/A,Western Europe,Europe
423,AMOCO,Thinking Machines Corporation,CM-5/64,United States,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32,TMC CM5,CMOST,MPP,Industry,Geophysics,Fat Tree,"Hypercube, tree",North America,Americas
424,ATR,Thinking Machines Corporation,CM-5/64,Japan,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32,TMC CM5,CMOST,MPP,Research,Not Specified,Fat Tree,"Hypercube, tree",Eastern Asia,Asia
425,Japan Adv. Inst. of Science and Technology (JAIST),Thinking Machines Corporation,CM-5/64,Japan,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",Eastern Asia,Asia
426,Oregon State University,Thinking Machines Corporation,CM-5/64,United States,1994,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
427,Real World Computing (RWCP),Thinking Machines Corporation,CM-5/64,Japan,1992,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32,TMC CM5,CMOST,MPP,Research,Not Specified,Fat Tree,"Hypercube, tree",Eastern Asia,Asia
428,University of Wisconsin,Thinking Machines Corporation,CM-5/64,United States,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
429,Audi AG,SGI,POWER CHALLENGE,Germany,1995,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,N/A,N/A,Western Europe,Europe
430,Australian National University,SGI,POWER CHALLENGE,Australia,1996,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Australia and New Zealand,Oceania
431,BMW AG,SGI,POWER CHALLENGE,Germany,1995,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,N/A,N/A,Western Europe,Europe
432,New South Wales Center for Par. Comp.,SGI,POWER CHALLENGE,Australia,1995,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Australia and New Zealand,Oceania
433,Pacific Northwest National Laboratory,SGI,POWER CHALLENGE,United States,1995,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,N/A,N/A,North America,Americas
434,South Australian Center for Par. Comp.,SGI,POWER CHALLENGE,Australia,1996,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Australia and New Zealand,Oceania
435,University of Uppsala,Hewlett-Packard,AlphaServer Cluster 300,Sweden,1996,12,3.75,7.2,0,0,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,Constellations,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Northern Europe,Europe
436,Academia Sinica,IBM,SP2/20,Taiwan,1995,20,3.7,5.32,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,N/A,N/A,Eastern Asia,Asia
437,Deluxe Check,IBM,SP2/20,United States,1995,20,3.7,5.32,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Finance,N/A,N/A,North America,Americas
438,Gold Star LG,IBM,SP2/20,"Korea, South",1995,20,3.7,5.32,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,N/A,N/A,Eastern Asia,Asia
439,Revlon,IBM,SP2/20,United States,1995,20,3.7,5.32,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,N/A,N/A,North America,Americas
440,Hoechst AG,IBM,SP2 77 MHz wide,Germany,1996,16,3.7,4.93,13500,2200,Power,POWER2,77,IBM SP,AIX,MPP,Industry,Chemistry,N/A,N/A,Western Europe,Europe
441,Universitaet Karlsruhe,IBM,SP2 77 MHz wide,Germany,1996,16,3.7,4.93,13500,2200,Power,POWER2,77,IBM SP,AIX,MPP,Academic,Not Specified,N/A,N/A,Western Europe,Europe
442,Advanced Geophysical,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,N/A,N/A,North America,Americas
443,Armstrong Labs,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,N/A,N/A,North America,Americas
444,Cornell Theory Center,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,North America,Americas
445,EMBL,SGI,POWER CHALLENGE,Germany,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,N/A,N/A,Western Europe,Europe
446,Ford Motor Company,SGI,POWER CHALLENGE,United States,1996,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,N/A,N/A,North America,Americas
447,Government,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,N/A,N/A,North America,Americas
448,NCAR (National Center for Atmospheric Research),SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Research,Weather and Climate Research,N/A,N/A,North America,Americas
449,Pratt and Whitney,SGI,POWER CHALLENGE,Canada,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Aerospace,N/A,N/A,North America,Americas
450,Reynolds Metals,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Not Specified,N/A,N/A,North America,Americas
451,Stanford University,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,North America,Americas
452,Texas A&M University,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,North America,Americas
453,The Aeronautical Res. Inst. of Sweden,SGI,POWER CHALLENGE,Sweden,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Research,CFD,N/A,N/A,Northern Europe,Europe
454,UNI-C/Aarhus,SGI,POWER CHALLENGE,Denmark,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Northern Europe,Europe
455,US Air Force,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,N/A,N/A,North America,Americas
456,Universitaet Koeln,SGI,POWER CHALLENGE,Germany,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Western Europe,Europe
457,University of Southern California,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,North America,Americas
458,Western Geophysical,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,N/A,N/A,North America,Americas
459,Western Geophysical,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,N/A,N/A,North America,Americas
460,Western Geophysical,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,N/A,N/A,North America,Americas
461,Chiba University,Hitachi,S-3800/160,Japan,1996,1,3.7,4,0,0,Hitachi,Hitachi,500,Hitachi Vector,VOS3/HAP/ES (IBM MVS compatible) and OSF/1,Single Processor,Academic,Not Specified,N/A,N/A,Eastern Asia,Asia
462,NCAR (National Center for Atmospheric Research),Cray Inc.,Y-MP J932/20-4096,United States,1995,20,3.625,4,0,0,Cray,Cray,100,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,N/A,N/A,North America,Americas
463,Universitaet Kiel,Cray Inc.,Y-MP J932/20-4096,Germany,1996,20,3.625,4,0,0,Cray,Cray,100,Cray Vector,UNICOS,SMP,Academic,Not Specified,N/A,N/A,Western Europe,Europe
464,Technische Universitaet Darmstadt,Fujitsu,S400/40,Germany,1991,2,3.624,5,10239,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,N/A,N/A,Western Europe,Europe
465,Universitaet Hannover / RRZN,Fujitsu,S400/40,Germany,1991,2,3.624,5,10239,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,N/A,N/A,Western Europe,Europe
466,C4 / Centre Europeo del Parallelismo de Barcelona,SGI,POWER CHALLENGE 10000,Spain,1996,12,3.496,4.68,15000,1650,MIPS,MIPS R10000,195,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Southern Europe,Europe
467,Statoil,SGI,POWER CHALLENGE 10000,Norway,1996,12,3.496,4.68,15000,1650,MIPS,MIPS R10000,195,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,N/A,N/A,Northern Europe,Europe
468,Tel Aviv University,SGI,POWER CHALLENGE 10000,Israel,1996,12,3.496,4.68,15000,1650,MIPS,MIPS R10000,195,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Western Asia,Asia
469,Westinghouse Electric,SGI,POWER CHALLENGE 10000,United States,1996,12,3.496,4.68,15000,1650,MIPS,MIPS R10000,195,SGI PowerChallenge,IRIX,SMP,Industry,Energy,N/A,N/A,North America,Americas
470,National Security Agency,Intel,XP/S8,United States,1994,110,3.43,5.5,0,0,Intel i860,Intel i860 Intel 80860,50,intel Paragon,OSF/1,MPP,Classified,Not Specified,N/A,2-D mesh (torus),North America,Americas
471,BASF,SGI,POWER CHALLENGE,Germany,1996,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Industry,Chemistry,N/A,N/A,Western Europe,Europe
472,Defence Science and Technology AMRL,SGI,POWER CHALLENGE,Australia,1996,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,N/A,N/A,Australia and New Zealand,Oceania
473,Genentech,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Industry,Not Specified,N/A,N/A,North America,Americas
474,General Motors,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,N/A,N/A,North America,Americas
475,Government,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,N/A,N/A,North America,Americas
476,Institute for Defense Analysis,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,N/A,N/A,North America,Americas
477,Michelin,SGI,POWER CHALLENGE,France,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,N/A,N/A,Western Europe,Europe
478,Missle & Space Intelligence Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,N/A,N/A,North America,Americas
479,Missle & Space Intelligence Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,N/A,N/A,North America,Americas
480,NASA/Goddard Space Flight Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Research,Aerospace,N/A,N/A,North America,Americas
481,NASA/Langley Research Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,N/A,N/A,North America,Americas
482,NASA/Langley Research Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,N/A,N/A,North America,Americas
483,Oxford Physiology,SGI,POWER CHALLENGE,United Kingdom,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,N/A,N/A,Northern Europe,Europe
484,Pennsylvania State University,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,North America,Americas
485,Rover,SGI,POWER Onyx,United Kingdom,1996,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,N/A,N/A,Northern Europe,Europe
486,Rover,SGI,POWER CHALLENGE,United Kingdom,1996,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,N/A,N/A,Northern Europe,Europe
487,Tohoku University,SGI,POWER CHALLENGE,Japan,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Eastern Asia,Asia
488,UNI-C/Aarhus,SGI,POWER CHALLENGE,Denmark,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Northern Europe,Europe
489,University of Cincinnatti,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,North America,Americas
490,University of Poznan,SGI,POWER CHALLENGE,Poland,1994,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,N/A,N/A,Eastern Europe,Europe
491,ABN AMRO,IBM,SP2/18,Netherlands,1996,18,3.32,4.788,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Finance,N/A,N/A,Western Europe,Europe
492,American Airlines,IBM,SP2/18,United States,1995,18,3.32,4.788,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Transportation,N/A,N/A,North America,Americas
493,Household International,IBM,SP2/18,United States,1995,18,3.32,4.788,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Finance,N/A,N/A,North America,Americas
494,National Library of Australia,IBM,SP2/18,Australia,1995,18,3.32,4.788,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,N/A,N/A,Australia and New Zealand,Oceania
495,Petroleum Company (G),IBM,SP2/18,Saudia Arabia,1996,18,3.32,4.788,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Geophysics,N/A,N/A,Western Asia,Asia
496,Samsung SDS,IBM,SP2/18,"Korea, South",1995,18,3.32,4.788,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Electronics,N/A,N/A,Eastern Asia,Asia
497,JCCWC,Hewlett-Packard,SPP1000/XA-32,United States,1995,32,3.306,6.4,25800,4700,PA-RISC,PA-RISC PA-7100,100,HP Superdome,SPP-UX,MPP,Classified,Not Specified,Proprietary,Ring,North America,Americas
498,The Scripps Research Institute,Hewlett-Packard,SPP1000/XA-32,United States,1994,32,3.306,6.4,25800,4700,PA-RISC,PA-RISC PA-7100,100,HP Superdome,SPP-UX,MPP,Research,Not Specified,Proprietary,Ring,North America,Americas
499,US Naval Research and Development Center,Hewlett-Packard,SPP1000/XA-32,United States,1995,32,3.306,6.4,25800,4700,PA-RISC,PA-RISC PA-7100,100,HP Superdome,SPP-UX,MPP,Research,Not Specified,Proprietary,Ring,North America,Americas
500,University of Michigan,Hewlett-Packard,SPP1000/XA-32,United States,1994,32,3.306,6.4,25800,4700,PA-RISC,PA-RISC PA-7100,100,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,North America,Americas
